,nose_x,nose_y,nose_likelihood,body_center_x,body_center_y,body_center_likelihood,tail_base_x,tail_base_y,tail_base_likelihood,length,in center,direction,distance
0,68.4228744506836,816.3706665039062,0.99998939037323,135.9932861328125,885.0764770507812,0.9941895008087158,208.02462768554688,890.3248901367188,0.998721182346344,157.98062127799,False,NW,0.0
5,66.40409851074219,806.7876586914062,0.9999986886978149,134.73248291015625,881.2557373046875,0.9970346689224243,207.4389190673828,892.7801513671875,0.9990215301513672,165.1833206048302,False,NW,9.793339319666318
10,81.29568481445312,845.6588134765625,0.9992714524269104,141.982421875,884.9179077148438,0.999477207660675,213.6638946533203,886.7111206054688,0.9997004270553589,138.58800415819698,False,NW,41.626025716760985
15,102.17030334472656,937.61669921875,0.9990673661231995,155.5912628173828,899.495849609375,0.9999551773071289,214.3648223876953,885.6480712890625,0.9998094439506531,123.64606096506824,False,SW,94.29741485829634
20,85.49164581298828,964.9808959960938,0.9999163150787354,147.822509765625,907.0005493164062,0.9999816417694092,216.10256958007812,883.0498657226562,0.999950647354126,154.18140980338546,False,SW,32.046480030265414
25,81.75346374511719,966.59130859375,0.9946959614753723,143.44784545898438,908.6889038085938,0.9995985627174377,205.03521728515625,877.7605590820312,0.9998170733451843,151.95161339953142,False,SW,4.0703112789125795
30,86.35630798339844,947.3648681640625,0.09684506803750992,143.09539794921875,910.1098022460938,0.9999203681945801,197.78562927246094,878.8648681640625,0.9999808073043823,130.80039618801283,False,SW,19.769729049185297
35,147.90896606445312,872.2152099609375,0.010609359480440617,139.97373962402344,910.5594482421875,0.999782145023346,196.1610870361328,877.5523681640625,0.9997062087059021,48.54639467510224,False,N,97.14010935185188
40,89.4510498046875,941.9537963867188,0.02181239239871502,145.14405822753906,908.5687255859375,0.9999727010726929,193.45249938964844,877.68798828125,0.9994327425956726,122.25545225969313,False,SW,90.99889235644537
45,149.00778198242188,871.3867797851562,0.0140524972230196,141.9687957763672,910.2955932617188,0.9999305009841919,196.5137176513672,871.9883422851562,0.9994903802871704,47.50974427655212,False,N,92.34017641165507
50,123.89764404296875,952.8763427734375,0.22389917075634003,148.2588348388672,904.9692993164062,0.9999740123748779,201.1995391845703,870.4932861328125,0.9995833039283752,112.9714610595773,False,SW,85.2705570719426
55,105.11419677734375,920.8375854492188,0.010818066075444221,160.2145233154297,896.8158569335938,0.9999148845672607,107.49295043945312,918.7407836914062,0.9998394250869751,3.170969346519192,False,SW,37.13892650657388
60,110.81649017333984,921.6414184570312,0.9988582134246826,163.40603637695312,894.035888671875,0.9999055862426758,213.7471160888672,868.13818359375,0.9997631907463074,116.00564594965913,False,SW,5.758671502913632
65,126.29588317871094,943.7877807617188,0.8307191133499146,163.49658203125,898.4182739257812,0.9999880790710449,212.9683837890625,867.7272338867188,0.9995737671852112,115.31404577489883,False,SW,27.019862530094688
70,113.60844421386719,969.5139770507812,0.9997430443763733,159.70083618164062,901.693115234375,0.9999786615371704,210.3871612548828,869.4584350585938,0.9999641180038452,139.20212482378048,False,SW,28.684634963513282
75,135.3833465576172,954.3223266601562,0.9995348453521729,164.4849090576172,898.50244140625,0.9999933242797852,208.51438903808594,867.1932983398438,0.9998787641525269,113.75243711816438,False,SW,26.550567106388254
80,130.04173278808594,936.1132202148438,0.015413576737046242,166.0378875732422,896.2343139648438,0.9999257326126099,209.12437438964844,863.5771484375,0.9972637891769409,107.31051165458652,False,SW,18.9764168166587
85,131.0588836669922,912.9324340820312,0.09351237118244171,174.8920440673828,890.42822265625,0.9998550415039062,208.38436889648438,864.0484619140625,0.9961614608764648,91.48154677799866,False,SW,23.20309120883793
90,204.76611328125,967.7159423828125,0.9994161128997803,176.52584838867188,894.7619018554688,0.9998667240142822,202.52664184570312,864.1851196289062,0.9890002608299255,103.55504088363531,False,S,91.83674906675809
95,250.33177185058594,970.9755859375,0.9985321760177612,182.8620147705078,913.188232421875,0.9996275901794434,146.89511108398438,880.9042358398438,0.9794888496398926,137.15681134730266,False,SE,45.68210280800254
100,276.5955505371094,976.61572265625,0.999691367149353,183.1458740234375,917.91064453125,0.9854905605316162,147.09532165527344,881.62744140625,0.9922780990600586,160.60225046765999,False,SE,26.86256155136503
105,176.5543212890625,896.3421020507812,0.9935123324394226,228.86720275878906,941.5614013671875,0.9902389049530029,174.75054931640625,898.5817260742188,0.061519183218479156,2.875675415567375,False,NW,128.2657464585577
110,354.2162170410156,971.469482421875,0.9987469911575317,258.14453125,957.18017578125,0.10230894386768341,193.5559539794922,932.5118408203125,0.0333980917930603,165.31611526452497,False,E,192.89342260326262
115,400.9556579589844,978.8391723632812,0.3922332525253296,316.2276916503906,963.0982666015625,0.3889467716217041,316.8957824707031,976.2584228515625,0.0003919909941032529,84.09948237146043,False,E,47.31688564515585
120,3.7256407737731934,1.5575103759765625,0.0003724152047652751,1.22121262550354,-2.340926170349121,0.0015716786729171872,2.929882764816284,2.043814182281494,0.0004522936651483178,0.9325889774416857,False,SE,1054.9270749249124
125,432.32391357421875,965.0906982421875,0.30830398201942444,1.2161650657653809,-2.3773226737976074,0.0017947731539607048,3.2468416690826416,2.1301426887512207,0.0003983133065048605,1054.2296548601107,False,SE,1054.5580513026052
130,430.1097412109375,949.25,0.38041579723358154,322.6649169921875,962.7451171875,0.1054791659116745,3.059536933898926,1.851522445678711,0.00042434281203895807,1039.1995728662066,False,E,15.994695372352693
135,404.38507080078125,917.0264282226562,0.9338556528091431,317.8546142578125,962.3956909179688,0.9633617401123047,401.010986328125,912.45068359375,0.0022838590666651726,5.68523393868576,False,NE,41.232478045841404
