,nose_x,nose_y,nose_likelihood,body_center_x,body_center_y,body_center_likelihood,tail_base_x,tail_base_y,tail_base_likelihood,length,in center,direction,distance
0,547.3472290039062,872.2578125,0.9999873638153076,462.9170837402344,878.8795166015625,0.9999382495880127,385.8308410644531,894.4400024414062,0.9995755553245544,163.0324910059481,False,E,0.0
5,575.9714965820312,885.7478637695312,0.9999330043792725,493.749755859375,879.569091796875,0.9999442100524902,427.22540283203125,872.0673828125,0.9995906949043274,149.3738797952958,False,E,31.643801567426753
10,586.8289794921875,888.5499877929688,0.9999053478240967,508.2901611328125,870.7971801757812,0.9999463558197021,456.0899963378906,853.4860229492188,0.9997859597206116,135.35938588359235,False,E,11.213243696052476
15,550.5380249023438,855.18359375,0.4376187026500702,502.0670166015625,854.58056640625,0.9999451637268066,449.9257507324219,838.7505493164062,0.9999837875366211,101.94544944724112,False,E,49.29857641426131
20,561.2979125976562,854.684814453125,0.780068039894104,503.4963684082031,853.5464477539062,0.9999570846557617,456.8564758300781,834.0087280273438,0.9999122619628906,106.4683721297663,False,E,10.771442057715785
25,555.8599853515625,854.9938354492188,0.9999227523803711,493.6699523925781,842.478515625,0.9994045495986938,452.29193115234375,822.7674560546875,0.9998613595962524,108.4660379081516,False,E,5.446700534253332
30,579.0508422851562,802.6764526367188,0.9964233040809631,516.4509887695312,829.7412109375,0.9999473094940186,460.8663024902344,837.7139892578125,0.9995456337928772,123.26887043780339,False,NE,57.22695509691289
35,647.259765625,778.0703125,0.999976396560669,572.094482421875,805.3512573242188,0.9999440908432007,504.0740661621094,828.431640625,0.9999656677246094,151.78408316154614,False,E,72.51151188334528
40,712.6669311523438,790.1882934570312,0.9999969005584717,635.650146484375,794.6351318359375,0.9997454285621643,563.4262084960938,806.15771484375,0.9999994039535522,150.0926904229061,False,E,66.52024327072411
45,785.97607421875,814.7469482421875,0.9812095761299133,701.9518432617188,802.0508422851562,0.99997878074646,635.7658081054688,804.438720703125,0.9999276399612427,150.56355336142892,False,E,77.31337518170642
