,nose_x,nose_y,nose_likelihood,body_center_x,body_center_y,body_center_likelihood,tail_base_x,tail_base_y,tail_base_likelihood,length,in center,direction,distance
0,885.4668579101562,124.63766479492188,0.26223820447921753,822.4374389648438,114.62178039550781,0.999692440032959,746.3348999023438,121.49231719970703,0.852587103843689,139.16750680594384,False,E,0.0
5,738.4129028320312,87.25413513183594,0.910586416721344,806.5073852539062,114.89932250976562,0.9999462366104126,730.1452026367188,125.45594024658203,0.9988306164741516,39.086222387749515,False,W,151.73132173084775
10,878.80029296875,156.58482360839844,0.9971338510513306,814.0753173828125,123.62757110595703,0.9989112615585327,818.5914306640625,802.0012817382812,0.9689105749130249,648.218721979663,False,SE,156.573828189878
15,891.9666137695312,203.140380859375,0.8810037970542908,832.1365966796875,147.86334228515625,0.9998621940612793,817.0848388671875,805.7363891601562,0.9999179840087891,607.2307876191395,False,SE,48.3815245148191
20,866.8465576171875,229.82290649414062,0.9988201260566711,828.0661010742188,165.5543975830078,0.9981365203857422,786.60107421875,111.54420471191406,0.22797392308712006,142.9307136382443,False,SE,36.64661505987733
25,849.3289794921875,264.3314514160156,0.8634394407272339,824.3665161132812,183.01358032226562,0.9987218976020813,782.31982421875,148.55186462402344,0.9633784294128418,133.77271623236223,False,S,38.70019658852579
30,866.860595703125,312.2869873046875,0.9990350008010864,838.8153686523438,223.7664031982422,0.9999200105667114,832.200927734375,162.67018127441406,0.9995899796485901,153.57890880718114,False,S,51.05968066231224
35,886.0530395507812,359.53045654296875,0.9887570738792419,859.4945678710938,270.7072448730469,0.9995349645614624,834.7323608398438,205.0296173095703,0.9999685287475586,162.8014784551286,False,S,50.99309057621302
40,860.5188598632812,342.8224182128906,0.6930200457572937,852.19873046875,263.7030029296875,0.9999301433563232,836.4423217773438,209.98638916015625,0.9999922513961792,135.000334446632,False,S,30.51479767510998
45,858.26611328125,336.8719177246094,0.22461773455142975,848.5965576171875,267.24237060546875,0.9995241165161133,835.315673828125,209.3482208251953,0.9999582767486572,129.5724351163672,False,S,6.362650644494704
50,851.871337890625,200.04527282714844,0.18719854950904846,847.646728515625,262.8744812011719,0.9985685348510742,830.970703125,209.41542053222656,0.9999254941940308,22.90493836754496,False,N,136.97599755501844
55,828.2814331054688,291.0052490234375,0.16112761199474335,827.7758178710938,218.81764221191406,0.999438464641571,817.2893676757812,164.84085083007812,0.999993085861206,126.64233444588375,False,S,93.96914854037047
