,nose_x,nose_y,nose_likelihood,body_center_x,body_center_y,body_center_likelihood,tail_base_x,tail_base_y,tail_base_likelihood,length,in center,direction,distance
0,489.5090637207031,776.4442138671875,0.999864935874939,425.3427429199219,827.4531860351562,0.9918485879898071,325.79150390625,848.9105834960938,0.2695857882499695,179.03858276581698,False,NE,0.0
5,482.212158203125,780.4673461914062,0.999624490737915,413.51373291015625,832.2528686523438,0.9928330183029175,449.69024658203125,801.273193359375,0.32621240615844727,38.60774549060209,False,NE,8.332492054039767
10,484.535400390625,778.2724609375,0.9998412132263184,406.7450866699219,830.95703125,0.9993230104446411,322.038818359375,851.2608032226562,0.3048650026321411,178.1360078181104,False,NE,3.196087536284776
15,495.25958251953125,771.0087890625,0.999992847442627,436.8744812011719,817.7686767578125,0.9999561309814453,357.2791442871094,837.2623291015625,0.635857880115509,153.06251305436888,False,NE,12.95256775475883
20,501.9148254394531,772.3018798828125,0.9999866485595703,448.8807678222656,812.2982788085938,0.9952078461647034,357.22021484375,799.8543701171875,0.9962257146835327,147.29450109748663,False,NE,6.779700745073244
25,502.3150634765625,773.4127197265625,0.9999945163726807,421.00604248046875,802.4580688476562,0.9406859278678894,343.7419738769531,797.0701293945312,0.9998836517333984,160.32809416120384,False,E,1.1807436829438005
30,409.0712890625,845.510498046875,0.9845485687255859,467.1561279296875,794.6170043945312,0.9999773502349854,537.3441162109375,767.0801391601562,0.9997238516807556,150.3503886917238,False,SW,117.86641211857388
35,459.1480712890625,888.4534912109375,0.9996684789657593,480.04083251953125,796.6978759765625,0.9991280436515808,530.8675537109375,762.1341552734375,0.9999145269393921,145.2592812544266,False,S,65.96805878647093
40,492.1431884765625,900.0631713867188,0.9994858503341675,472.87628173828125,810.7269897460938,0.9998416900634766,495.4478454589844,759.0281982421875,0.9987529516220093,141.07368432011026,False,S,34.97802784607483
45,494.6581115722656,901.9467163085938,0.9986257553100586,469.97723388671875,813.2698364257812,0.9996243715286255,466.37274169921875,772.7734985351562,0.9999933242797852,132.23381692592474,False,S,3.1420661434829933
50,514.7919921875,895.46826171875,0.988109290599823,465.94049072265625,824.3734130859375,0.9998477697372437,456.7362976074219,784.0216674804688,0.9998824596405029,125.66147794963824,False,SE,21.150496980004466
55,510.5486755371094,889.6734619140625,0.17434526979923248,468.42950439453125,823.504638671875,0.9998490810394287,463.2932434082031,773.6895141601562,0.9999781847000122,125.24117534689029,False,SE,7.182300534779132
60,491.5639343261719,904.4357299804688,0.9945067763328552,466.5220031738281,816.4389038085938,0.9996080994606018,455.1748962402344,773.8598022460938,0.9998477697372437,135.55159533001643,False,S,24.04880365653781
65,550.3265991210938,891.4553833007812,0.9999741315841675,482.75408935546875,854.5767822265625,0.9999605417251587,438.1130065917969,824.1019897460938,0.9948499798774719,130.87539864949292,False,SE,60.1792337415925
70,594.1369018554688,894.9725341796875,0.9999943971633911,518.851806640625,876.1715698242188,0.9999490976333618,453.69854736328125,857.5669555664062,0.9999709129333496,145.3344719048708,False,E,43.95125681914656
75,624.9769287109375,901.7731323242188,0.9999876022338867,536.8776245117188,880.8782348632812,0.9989442229270935,476.115234375,868.7860717773438,0.9992496371269226,152.47278512603253,False,E,31.580933988237835
80,649.3721923828125,900.3479614257812,0.9999772310256958,564.9912719726562,876.0767822265625,0.9998780488967896,494.11297607421875,857.7070922851562,0.9996511936187744,161.00828540738706,False,E,24.43685744342053
85,685.1192626953125,901.0575561523438,0.9999327659606934,597.5818481445312,887.8690185546875,0.5806733965873718,525.182373046875,851.8176879882812,0.04966896399855614,167.34507249163548,False,E,35.75411249916272
