,nose_x,nose_y,nose_likelihood,body_center_x,body_center_y,body_center_likelihood,tail_base_x,tail_base_y,tail_base_likelihood,length,in center,direction,distance
0,547.8236694335938,735.1286010742188,0.9999854564666748,529.013427734375,635.2198486328125,0.9999096393585205,502.66094970703125,572.0198974609375,0.999202311038971,169.2457398208453,True,S,0.0
5,556.2203979492188,738.4991455078125,0.9999923706054688,533.2667236328125,638.8401489257812,0.9998528957366943,503.7608642578125,581.2433471679688,0.9999467134475708,165.7751151006127,True,S,9.04796217631019
10,571.378662109375,749.16455078125,0.9997808337211609,540.922607421875,665.947509765625,0.9996033310890198,507.8407897949219,596.7288818359375,0.9999943971633911,165.14749282097097,True,S,18.53439618643526
15,561.1495971679688,776.095703125,0.9999920129776001,542.4296875,685.2510986328125,0.9997004270553589,521.574462890625,611.0130004882812,0.999981164932251,169.7600953195806,True,S,28.8083449045199
20,567.4298095703125,802.6618041992188,0.9992570281028748,552.9015502929688,702.1414184570312,0.9995463490486145,540.2384643554688,633.1240234375,0.9998064637184143,171.70447973247937,True,S,27.298329511238574
25,517.5166015625,658.3355102539062,0.9998794794082642,555.9489135742188,717.8863525390625,0.9979038238525391,569.2567749023438,643.8190307617188,0.2627578377723694,53.73800995649335,True,NW,152.7134815843706
30,568.7374877929688,856.6239624023438,0.9998857975006104,558.419189453125,755.8074340820312,0.9957559704780579,538.48681640625,680.6846313476562,0.9975146055221558,178.52101089596758,True,S,204.79719100040853
35,535.666748046875,864.7076416015625,0.9999853372573853,560.4296875,778.2655639648438,0.9999161958694458,557.4552612304688,701.0513305664062,0.9999114274978638,165.10035568825236,False,S,34.044378342829916
40,521.0958862304688,892.5643310546875,0.9999513626098633,553.7837524414062,797.1905517578125,0.9994598031044006,561.6239624023438,722.189208984375,0.9999816417694092,175.12911573655362,False,S,31.43732115433265
45,505.5611267089844,894.2991943359375,0.9999004602432251,547.6982421875,797.6727905273438,0.9999189376831055,565.2453002929688,727.8397827148438,0.9978333115577698,176.83590216255266,False,SW,15.631330845292059
50,486.1580810546875,871.965087890625,0.9998606443405151,547.66064453125,800.2919311523438,0.9999394416809082,560.6963500976562,734.4511108398438,0.9997431635856628,156.4162633367924,False,SW,29.585308708432944
55,479.1689147949219,871.2289428710938,0.9998750686645508,547.291015625,800.3821411132812,0.9999359846115112,565.5664672851562,736.0917358398438,0.9999233484268188,160.3951426961232,False,SW,7.027827153283359
60,487.8885192871094,877.4559326171875,0.9996557235717773,547.66064453125,800.6694946289062,0.9999617338180542,564.0633544921875,735.59423828125,0.9997667670249939,161.01970636659283,False,SW,10.714798355458358
65,485.5603942871094,868.54248046875,0.9999788999557495,547.239990234375,799.6891479492188,0.9999725818634033,563.9854736328125,735.7188110351562,0.9999042749404907,154.24856638615614,False,SW,9.212480405303996
70,543.5779418945312,882.1895141601562,0.9999960660934448,547.61767578125,793.393310546875,0.9999783039093018,553.6350708007812,736.767578125,0.9997629523277283,145.76928799321894,False,S,59.6009845468499
75,570.7281494140625,900.8641357421875,0.999840259552002,548.4052124023438,805.27294921875,0.9999011754989624,552.16845703125,741.6435546875,0.9992794394493103,160.29864507455122,False,S,32.95262143723438
80,584.9885864257812,903.351806640625,0.9987741112709045,557.6583251953125,792.0912475585938,0.886812686920166,552.7886352539062,751.2109375,0.9859241843223572,155.5110315004563,False,S,14.47579256082826
85,613.4017333984375,900.1279907226562,0.9998949766159058,564.7760620117188,823.0612182617188,0.9997406601905823,546.903564453125,778.5646362304688,0.9905857443809509,138.5628219562252,False,SE,28.595452609859382
90,646.0614624023438,905.6011352539062,0.9994807839393616,576.8306274414062,849.9646606445312,0.9996203184127808,535.596435546875,792.59375,0.9894341826438904,158.0290836526752,False,SE,33.1151507571466
95,656.38916015625,903.6175537109375,0.9994192123413086,585.2646484375,855.56787109375,0.9984083771705627,538.1876220703125,805.4527587890625,0.8984377384185791,153.64872458935383,False,SE,10.516460271101037
100,653.2899780273438,899.6739501953125,0.9999074935913086,584.4727172851562,854.2340087890625,0.9985081553459167,543.8837890625,809.272216796875,0.2372276335954666,141.92317494071668,False,SE,5.015669302952671
105,655.6090698242188,897.9305419921875,0.999855637550354,583.9771728515625,855.8129272460938,0.9973478317260742,544.4335327148438,810.4502563476562,0.18075279891490936,141.46660534559666,False,SE,2.9013202038135084
110,676.7610473632812,895.5560302734375,0.9998024106025696,590.1448364257812,859.0076904296875,0.9947100877761841,544.02001953125,812.5145874023438,0.19149203598499298,156.5760572501978,False,SE,21.28484107799458
115,695.3532104492188,897.625732421875,0.9997230172157288,595.836669921875,863.0790405273438,0.9970486760139465,548.4660034179688,817.4224243164062,0.022131847217679024,167.3571696118874,False,E,18.707009253147437
120,711.0748901367188,888.5475463867188,0.9998730421066284,607.483642578125,872.1342163085938,0.7823488712310791,545.8492431640625,841.6162719726562,0.2894379198551178,171.7616340620363,False,E,18.15446705043296
125,736.4485473632812,902.5471801757812,0.9999872446060181,631.0169067382812,875.6549682617188,0.9829633235931396,735.07666015625,894.87939453125,0.005526524968445301,7.789544993084996,False,E,28.979513924131783
130,752.6616821289062,901.7860107421875,0.9999939203262329,643.1199340820312,876.7453002929688,0.9934212565422058,575.6273193359375,865.70361328125,0.20946380496025085,180.67402972215334,False,E,16.230992509238472
135,744.280517578125,901.5401000976562,0.9999868869781494,642.4990234375,874.444580078125,0.9985552430152893,576.2449951171875,866.9642333984375,0.9858192205429077,171.55590157940466,False,E,8.384771390584602
140,699.0633544921875,890.9072265625,0.9974824786186218,628.54248046875,869.99365234375,0.999961256980896,575.4236450195312,868.8412475585938,0.9934055805206299,125.59333257734535,False,E,46.45050954677349
145,691.5458984375,891.7101440429688,0.46750548481941223,624.4027709960938,868.0407104492188,0.9999696016311646,572.4293212890625,871.8687744140625,0.9957183003425598,120.75776952358198,False,E,7.560213093200485
150,694.3272705078125,886.6119995117188,0.056640613824129105,624.5689086914062,868.2722778320312,0.9999421834945679,693.4381713867188,884.8806762695312,0.9996538162231445,1.9462726982795384,False,E,5.807504477400661
155,694.4248046875,890.9854736328125,0.5729027390480042,621.7763671875,868.2080078125,0.9999393224716187,572.4511108398438,872.6767578125,0.9989874958992004,123.34014377253959,False,E,4.374561555640069
160,711.4735107421875,908.8502197265625,0.9999648332595825,633.4278564453125,872.007568359375,0.999768078327179,576.3418579101562,876.9020385742188,0.9997946619987488,138.85694032370003,False,SE,24.694281344742432
165,720.7672119140625,910.0399780273438,0.9999589920043945,640.2745971679688,869.0858154296875,0.9999551773071289,592.0794067382812,843.1658325195312,0.9999523162841797,145.0265580449316,False,SE,9.369546749250395
170,717.1949462890625,908.5167236328125,0.9997890591621399,638.0531616210938,869.7254028320312,0.9998382329940796,592.8958129882812,844.2157592773438,0.9999444484710693,139.9460201519452,False,SE,3.883475974692699
175,692.46533203125,912.180908203125,0.9890945553779602,630.3508911132812,869.7930908203125,0.9999750852584839,593.6454467773438,844.61083984375,0.9999740123748779,119.71250502635807,False,SE,24.999601394932668
180,695.8284912109375,904.646240234375,0.9991055130958557,635.2252197265625,871.0857543945312,0.9998739957809448,596.0302734375,846.1507568359375,0.9999779462814331,115.6780266462535,False,SE,8.251185434058765
185,693.7992553710938,888.0242309570312,0.270736426115036,632.7875366210938,870.0128173828125,0.9998724460601807,598.8941040039062,846.7265014648438,0.9999775886535645,103.50116046324632,False,E,16.745417000176737
190,692.0930786132812,885.4514770507812,0.9840086698532104,630.5674438476562,869.7752685546875,0.9999632835388184,596.8319091796875,845.6688232421875,0.9999849796295166,103.23444166512586,False,E,3.087086294716137
195,690.8936157226562,886.7859497070312,0.9096344709396362,630.6912231445312,870.6746215820312,0.9999538660049438,596.94775390625,847.0390625,0.9999897480010986,102.00803887476596,False,E,1.7943044603036051
200,701.6199340820312,905.3008422851562,0.9998770952224731,633.2505493164062,871.022705078125,0.9998383522033691,597.1122436523438,847.6913452148438,0.9999934434890747,119.33445232472364,False,SE,21.39755015711316
205,722.7890014648438,907.60888671875,0.9999904632568359,644.4380493164062,872.8601684570312,0.9999022483825684,598.3593139648438,850.2674560546875,0.9999924898147583,137.00652101980089,False,SE,21.294517673934273
210,723.97216796875,907.7401123046875,0.9999878406524658,649.4656982421875,874.3362426757812,0.9987851977348328,598.986328125,851.2066650390625,0.9999856948852539,137.17685964178773,False,SE,1.1904214087332177
215,723.716552734375,907.4175415039062,0.9999816417694092,649.108154296875,874.21533203125,0.9994580149650574,600.4998168945312,851.73486328125,0.9999860525131226,135.21436552775637,False,SE,0.41157146349236007
220,722.0310668945312,908.2039184570312,0.9999881982803345,645.8131713867188,874.2920532226562,0.9991911053657532,599.4467163085938,849.8577270507812,0.9999902248382568,135.76155958219837,False,SE,1.8599062419164978
