,nose_x,nose_y,nose_likelihood,body_center_x,body_center_y,body_center_likelihood,tail_base_x,tail_base_y,tail_base_likelihood,length,in center,direction,distance
0,615.2529296875,104.84788513183594,0.9999823570251465,600.3338012695312,177.86419677734375,0.9998917579650879,553.60107421875,247.29835510253906,0.9987848401069641,155.2194822746611,False,N,0.0
5,591.3905029296875,102.3365249633789,0.9999958276748657,597.8328247070312,178.6815948486328,0.9999653100967407,546.939697265625,227.72926330566406,0.9997515082359314,133.03838902046672,False,N,23.994214733299327
10,594.4188232421875,105.38611602783203,0.999983549118042,596.7166748046875,176.6021728515625,0.9999645948410034,543.7979125976562,225.05369567871094,0.9999169111251831,129.93385322532794,False,N,4.297758668828724
15,595.6270141601562,110.39720916748047,0.9999921321868896,595.2186889648438,180.952880859375,0.9999852180480957,536.2099609375,225.75953674316406,0.999678373336792,129.76460548756464,False,N,5.154685223027086
20,641.1038208007812,167.25645446777344,0.9999847412109375,586.0452270507812,210.29660034179688,0.9999406337738037,539.4358520507812,265.0436706542969,0.998932421207428,141.0628070019197,True,NE,72.80874754002902
25,667.8917236328125,174.38217163085938,0.9999175071716309,592.2825317382812,208.25242614746094,0.9999873638153076,537.891357421875,261.07891845703125,0.9999666213989258,156.25754741841817,True,NE,27.719444136321446
30,694.6945190429688,170.20545959472656,0.9999443292617798,616.2116088867188,205.94454956054688,0.9999656677246094,548.62939453125,247.63449096679688,0.9999895095825195,165.3187088560788,True,NE,27.12627444437348
35,718.8333129882812,159.62559509277344,0.999966025352478,641.9609985351562,193.3625030517578,0.9999901056289673,562.6151733398438,231.8330535888672,0.9999840259552002,172.09887918776178,False,NE,26.355547917164294
40,742.9736938476562,154.44110107421875,0.9999492168426514,655.9428100585938,185.52682495117188,0.9997501969337463,563.0060424804688,179.17442321777344,0.9999164342880249,181.65927656708973,False,E,24.690827573495955
45,758.4948120117188,152.02838134765625,0.9999878406524658,672.3023071289062,189.87075805664062,0.9998026490211487,601.18798828125,192.85093688964844,0.2797372341156006,162.51743855090692,False,NE,15.707524488019578
50,755.2616577148438,155.4639892578125,0.9999054670333862,671.2063598632812,188.653564453125,0.9996066689491272,595.7144165039062,179.3743438720703,0.9999172687530518,161.3289410979959,False,E,4.71769948382996
55,746.2760620117188,208.7220916748047,0.9999674558639526,655.1643676757812,193.27890014648438,0.9998284578323364,585.9685668945312,177.54135131835938,0.9981422424316406,163.31176185420065,False,E,54.01079894982898
60,740.8215942382812,227.90341186523438,0.9999912977218628,653.0421142578125,194.44190979003906,0.9998013377189636,578.9498901367188,197.69398498535156,0.9998255372047424,164.66650558372456,False,E,19.94177181042983
65,698.7622680664062,252.9969024658203,0.9992109537124634,636.6505126953125,198.6380615234375,0.9998466968536377,570.6405639648438,194.40013122558594,0.9999914169311523,140.8856013284136,False,SE,48.9762206438376
70,699.60498046875,270.0011901855469,0.999091386795044,640.87353515625,210.05992126464844,0.9999145269393921,577.6574096679688,189.4447021484375,0.9999450445175171,146.1525155072074,True,SE,17.02515682889023
75,684.9422607421875,292.1089172363281,0.9999710321426392,641.749267578125,218.81765747070312,0.9999749660491943,573.5435180664062,187.42007446289062,0.9996538162231445,152.87064358792517,True,SE,26.52822921213495
80,708.8160400390625,331.0328369140625,0.9999724626541138,655.0421142578125,248.98870849609375,0.9923006296157837,613.1640014648438,202.14163208007812,0.999602735042572,160.5062465044895,True,SE,45.6621162561988
85,697.6315307617188,352.0245056152344,0.9999070167541504,663.2970581054688,264.81597900390625,0.9997052550315857,619.9529418945312,207.515380859375,0.9999223947525024,164.06355569139075,True,S,23.785361099523953
