,nose_x,nose_y,nose_likelihood,body_center_x,body_center_y,body_center_likelihood,tail_base_x,tail_base_y,tail_base_likelihood,length,in center,direction,distance
0,78.37395477294922,502.2572021484375,0.9999468326568604,79.95382690429688,574.9349365234375,0.9998533725738525,72.9598617553711,646.5785522460938,0.9994890689849854,144.4228669470775,False,N,0.0
5,76.3589096069336,461.7667236328125,0.9996501207351685,84.23387908935547,526.0881958007812,0.9999425411224365,77.62631225585938,599.6140747070312,0.932518482208252,137.85317735784483,False,N,40.54058777873568
10,93.89014434814453,399.5712585449219,0.9997987151145935,87.24995422363281,468.3214416503906,0.999961256980896,71.61161041259766,532.3599243164062,0.9999797344207764,134.64457965951803,False,N,64.61903797682587
15,50.008174896240234,352.7887268066406,0.99998939037323,76.33665466308594,422.102783203125,0.9997887015342712,74.37509155273438,489.0897521972656,0.9995552897453308,138.461966438009,False,N,64.14228339263542
20,38.40476989746094,309.6340026855469,0.9999934434890747,67.92710876464844,372.4102783203125,0.9999935626983643,76.0565414428711,448.14910888671875,0.9999755620956421,143.54125033045267,False,NW,44.68746156958803
25,42.99253845214844,285.65240478515625,0.9995477795600891,69.29635620117188,349.248046875,0.9997580647468567,73.90242004394531,424.02886962890625,0.9998505115509033,141.7866947307556,False,N,24.416483329247058
30,97.0318832397461,261.935302734375,0.99998939037323,76.91356658935547,327.1894226074219,0.9998490810394287,68.42559051513672,397.3731689453125,0.999977707862854,138.4259209368601,False,N,59.01484317322236
35,111.82030487060547,211.9032440185547,0.9999442100524902,96.81927490234375,271.02947998046875,0.9997974038124084,68.62369537353516,347.1476135253906,0.9993067979812622,141.97530262459017,False,N,52.171872821237315
40,109.9664535522461,156.1951446533203,0.9995124340057373,96.00962829589844,228.62454223632812,0.9999798536300659,82.31851959228516,290.9988708496094,0.9999927282333374,137.60978471263746,False,N,55.73893701531641
45,109.80655670166016,107.06713104248047,0.9958387613296509,105.6923828125,173.5806427001953,0.9994460940361023,84.01313781738281,239.16831970214844,0.9994494318962097,134.59578189169594,False,N,49.12827381813544
50,92.33491516113281,71.22850036621094,0.5386945605278015,98.98899841308594,144.8885955810547,0.9999687671661377,93.36306762695312,208.1453857421875,0.9999332427978516,136.92074568359345,False,N,39.87061207043012
55,87.21184539794922,72.57123565673828,0.4580634832382202,94.65788269042969,131.0587158203125,0.9993914365768433,92.88616943359375,192.91671752929688,0.999678373336792,120.47918060976271,False,N,5.296110068613903
60,80.82410430908203,84.7344970703125,0.02578010782599449,86.60701751708984,142.3297882080078,0.999738872051239,89.1712875366211,196.0132598876953,0.9996329545974731,111.59139089554108,False,N,13.738564860761318
65,135.18768310546875,611.4288940429688,0.03716086596250534,80.61158752441406,137.2371063232422,0.9997373223304749,87.96620178222656,193.92115783691406,0.9999181032180786,420.1697015376833,False,S,529.4925745484453
70,52.29216384887695,171.21397399902344,0.9676586985588074,83.51959991455078,136.13717651367188,0.9998629093170166,88.94741821289062,191.16796875,0.9996682405471802,41.73451304391299,False,SW,447.95183105119366
75,18.48046875,17.76835823059082,0.08488699793815613,82.52789306640625,135.01744079589844,0.9999157190322876,88.27391815185547,191.75711059570312,0.9996664524078369,187.46522751960623,False,NW,157.12666140414515
80,17.782608032226562,14.665668487548828,0.012243807315826416,81.31706237792969,127.93548583984375,0.9999622106552124,93.52320861816406,185.04217529296875,0.9999322891235352,186.45319157454992,False,NW,3.1802033304474797
85,67.22987365722656,57.283756256103516,0.400278240442276,81.27685546875,125.21356201171875,0.9999415874481201,95.98492431640625,180.8179168701172,0.9999942779541016,126.83667362802021,False,N,65.27889002455187
90,66.42131805419922,157.0117645263672,0.015993358567357063,77.1834716796875,98.3511734008789,0.9969642758369446,94.80001068115234,169.6754150390625,0.9997995495796204,31.076007457888988,False,S,99.73128594236097
95,20.412525177001953,16.996784210205078,0.20419280230998993,69.50050354003906,88.8798599243164,0.9921585321426392,87.74263000488281,167.24232482910156,0.9999494552612305,164.64223483662354,False,NW,147.3804727056882
100,73.96907806396484,29.704172134399414,0.04650894179940224,71.83325958251953,95.28697967529297,0.9996494054794312,81.26944732666016,168.03372192382812,0.9999567270278931,138.52205505376298,False,N,55.0434561504818
105,77.94072723388672,92.40852355957031,0.013811547309160233,67.5301284790039,80.4155502319336,0.9844694137573242,79.96419525146484,166.70123291015625,0.9999864101409912,74.32026026238606,False,SE,62.83000624526686
