,nose_x,nose_y,nose_likelihood,body_center_x,body_center_y,body_center_likelihood,tail_base_x,tail_base_y,tail_base_likelihood,length,in center,direction,distance
0,155.79852294921875,850.8268432617188,0.9999910593032837,113.75199890136719,765.0542602539062,0.9995449185371399,81.14862060546875,694.3128662109375,0.9999845027923584,173.4048238434672,False,SE,0.0
5,155.97593688964844,879.3975830078125,0.9999775886535645,117.17537689208984,783.2239379882812,0.9998618364334106,90.48186492919922,711.2657470703125,0.996841311454773,180.4377668828644,False,S,28.571290578923453
10,135.23013305664062,907.1619262695312,0.9999877214431763,115.10828399658203,804.0524291992188,0.9999790191650391,94.20024871826172,736.9111328125,0.9996739625930786,175.1250526954081,False,S,34.659012297412474
15,155.0155792236328,924.93994140625,0.9999511241912842,121.57855224609375,819.5912475585938,0.9989207983016968,193.6807861328125,1016.4907836914062,0.9232569932937622,99.38085805853777,False,S,26.59928010733273
20,167.0016326904297,919.3961181640625,0.9996234178543091,129.90098571777344,831.4924926757812,0.9996252059936523,66.55551147460938,786.4111328125,0.9997642636299133,166.65662181941215,False,SE,13.20603853733328
25,138.47999572753906,909.5767822265625,0.9999065399169922,117.85503387451172,811.9814453125,0.9999203681945801,101.72258758544922,744.708740234375,0.9994571805000305,168.9158912703653,False,S,30.1646006652899
30,71.82441711425781,944.0331420898438,0.999976396560669,100.8343276977539,840.2671508789062,0.9998816251754761,56.151248931884766,790.2201538085938,0.9526274800300598,154.60945496599132,False,S,75.03470460593056
35,68.46849822998047,988.31005859375,0.9998598098754883,82.73309326171875,874.9970703125,0.9999371767044067,18.158493041992188,25.242475509643555,0.9730554819107056,964.3807682702294,False,S,44.4039134159562
40,66.84668731689453,963.2442016601562,0.9999940395355225,81.74177551269531,869.17578125,0.999992847442627,99.01477813720703,801.980224609375,0.9460223317146301,164.4410422043681,False,S,25.1182693363455
45,66.77332305908203,944.7492065429688,0.9485855102539062,84.67391967773438,868.5993041992188,0.9999966621398926,101.9552001953125,801.86376953125,0.9999134540557861,147.1530243958943,False,S,18.495140623934542
50,78.60016632080078,933.8473510742188,0.9979717135429382,82.96239471435547,853.6647338867188,0.9999957084655762,102.88263702392578,795.656494140625,0.997791051864624,140.3080586548367,False,S,16.08492070850138
55,76.74972534179688,922.0564575195312,0.9997223019599915,89.3173828125,840.2894897460938,0.9999568462371826,114.0418930053711,776.0435791015625,0.9999244213104248,150.69992180803763,False,S,11.935212718454085
60,61.833404541015625,944.1419677734375,0.9999799728393555,82.83219146728516,849.3204345703125,0.9999881982803345,97.09196472167969,775.6881713867188,0.9991888403892517,172.1041765417435,False,S,26.650823428314883
65,146.06858825683594,869.2530517578125,0.6615176796913147,83.38213348388672,830.886474609375,0.9999035596847534,71.50348663330078,782.0986328125,0.9982617497444153,114.69894124107324,False,SE,112.71164943178383
70,60.857051849365234,885.9990844726562,0.9511328935623169,119.36284637451172,863.1170654296875,0.9998267292976379,59.195125579833984,817.4119873046875,0.9999654293060303,68.60722918799262,False,W,86.84143912101136
75,61.41336441040039,879.0277099609375,0.999704897403717,150.68301391601562,887.8753662109375,0.9997580647468567,95.16302490234375,847.7556762695312,0.9998408555984497,46.01064740381176,False,W,6.993536033238646
80,285.80133056640625,965.2654418945312,0.9999669790267944,204.002685546875,916.4000244140625,0.9999374151229858,133.8450469970703,873.05615234375,0.9999608993530273,177.74494421969996,False,SE,240.38907164153534
85,351.21484375,974.7114868164062,0.9999656677246094,259.8042907714844,946.2011108398438,0.9999834299087524,189.73406982421875,930.026611328125,0.9978566765785217,167.5493313775751,False,E,66.09202275378077
90,415.9327392578125,959.1489868164062,0.999985933303833,332.185791015625,958.5150146484375,0.9999020099639893,233.16310119628906,934.0849609375,0.9999573230743408,184.48020487412398,False,E,66.5627328556313
95,506.4902038574219,953.843505859375,0.9999895095825195,417.5411071777344,950.5570678710938,0.9999963045120239,345.1483154296875,954.7202758789062,0.9999415874481201,161.34427069807788,False,E,90.71274730099914
100,567.7623291015625,953.2462768554688,0.9999774694442749,482.685302734375,958.0035400390625,0.9999775886535645,404.0102844238281,950.2855224609375,0.9999967813491821,163.77880877184157,False,E,61.27503581734377
105,641.2310791015625,948.9493408203125,0.9999995231628418,548.9923095703125,948.5735473632812,0.999996542930603,470.94415283203125,952.94970703125,0.9999963045120239,170.3339079224873,False,E,73.59429927550588
110,710.732666015625,952.4517822265625,0.9999955892562866,624.7003173828125,956.2135620117188,0.9999817609786987,547.4530029296875,953.2415161132812,0.9999971389770508,163.28157292563387,False,E,69.58978142929605
115,772.8056030273438,952.3675537109375,0.9999992847442627,683.0817260742188,950.60546875,0.9999507665634155,605.3557739257812,953.7003784179688,0.9999698400497437,167.45513335769124,False,E,62.07299415771441
120,849.1450805664062,951.1401977539062,0.9999984502792358,760.353271484375,953.9661254882812,0.9999662637710571,679.078369140625,955.86865234375,0.9999909400939941,170.1324325870531,False,E,76.34934337361578
125,901.4012451171875,959.6574096679688,0.9999949932098389,816.7832641601562,952.766357421875,0.9999762773513794,730.29931640625,962.0452270507812,0.9999955892562866,171.1185895233373,False,E,52.94572345664355
130,974.5469360351562,953.9492797851562,0.9999239444732666,884.3189086914062,953.7431030273438,0.9999793767929077,807.4074096679688,957.5859375,0.9999715089797974,167.17908527558913,False,E,73.36807784470078
135,990.7863159179688,941.499267578125,0.9999715089797974,903.8531494140625,955.28466796875,0.9999632835388184,823.1902465820312,962.6961059570312,0.9999985694885254,168.93119431921934,False,E,20.462655324603464
140,973.3768310546875,946.1199951171875,0.999990701675415,895.2366943359375,955.2489624023438,0.9999827146530151,818.9064331054688,962.7576904296875,0.9999994039535522,155.36382058864794,False,E,18.012253778888127
145,965.7515258789062,993.6588745117188,0.9996914863586426,889.8914794921875,957.826171875,0.999946117401123,807.41015625,962.1846313476562,0.9999988079071045,161.43920626263142,False,SE,48.146550583729095
150,968.6028442382812,991.6676025390625,0.9971194267272949,889.6328735351562,957.1071166992188,0.9999635219573975,808.6752319335938,961.9115600585938,0.9999972581863403,162.67225713556044,False,SE,3.4778125963880306
155,986.9158325195312,995.8095092773438,0.981789767742157,896.6497192382812,957.439697265625,0.9999855756759644,816.3758544921875,961.616943359375,0.9999984502792358,173.9339405338174,False,SE,18.775540770316564
160,967.603759765625,956.03515625,0.999848484992981,892.5634155273438,960.5725708007812,0.9999593496322632,815.4020385742188,962.0719604492188,0.9999982118606567,152.32139356822557,False,E,44.214876600482974
165,903.4700317382812,886.0171508789062,0.9964151382446289,877.8689575195312,944.382568359375,0.999901294708252,807.3570556640625,965.3251342773438,0.9999980926513672,124.6092308000101,False,NE,94.95080908992725
170,908.0764770507812,835.1250610351562,0.9999816417694092,890.004150390625,902.806640625,0.999924898147583,835.15771484375,963.814208984375,0.9999996423721313,147.91228036137323,False,N,51.10013842526628
175,921.3748779296875,797.311279296875,0.8522409796714783,900.1901245117188,873.2089233398438,0.9999712705612183,853.1121826171875,955.8268432617188,0.9997310042381287,172.58904829223573,False,N,40.08403117559993
