,nose_x,nose_y,nose_likelihood,body_center_x,body_center_y,body_center_likelihood,tail_base_x,tail_base_y,tail_base_likelihood,length,in center,direction,distance
0,249.81964111328125,955.3836059570312,0.9997649788856506,172.9139404296875,938.8204956054688,0.9999377727508545,99.55355072021484,945.3975830078125,0.9999971389770508,150.59753841401104,False,E,0.0
5,264.7771911621094,958.133544921875,0.9999347925186157,192.29888916015625,941.0947265625,0.9999897480010986,120.84733581542969,949.049072265625,0.9999879598617554,144.2162643516961,False,E,15.208236839738003
10,269.76312255859375,959.8648071289062,0.999981164932251,193.0574188232422,943.47265625,0.9999903440475464,119.41281127929688,958.4529418945312,0.9999794960021973,150.35694019639234,False,E,5.277952322628857
15,271.86297607421875,965.442138671875,0.9999983310699463,193.886962890625,945.4949340820312,0.9999942779541016,120.15987396240234,956.2026977539062,0.9999741315841675,151.98420463595824,False,E,5.95953118351409
20,240.36038208007812,934.925048828125,0.9987618923187256,179.25836181640625,949.0399169921875,0.9999943971633911,112.5677719116211,957.986083984375,0.999800980091095,129.8567000818403,False,E,43.86007524949284
25,206.89019775390625,917.0013427734375,0.9867104887962341,171.61122131347656,943.4005737304688,0.999718964099884,113.92800903320312,997.55712890625,0.999990701675415,123.00895581712354,False,NE,37.96725533354713
30,197.54165649414062,897.7517700195312,0.9926283359527588,158.5598907470703,934.2085571289062,0.9999755620956421,116.77191162109375,991.8919067382812,0.9999372959136963,124.0407877606476,False,NE,21.399562493038733
35,108.89849853515625,870.5274658203125,0.9999934434890747,143.20936584472656,925.6026000976562,0.9999759197235107,118.65113067626953,999.8692626953125,0.9992445707321167,129.7089598005228,False,NW,92.72956482197603
40,70.2240219116211,834.4598999023438,0.9999986886978149,121.11007690429688,898.8640747070312,0.9998637437820435,147.2212677001953,971.5499877929688,0.8119529485702515,157.2331646214799,False,NW,52.88274249082954
45,65.22381591796875,839.9141845703125,0.9999912977218628,116.662841796875,889.90185546875,0.9999767541885376,19.55280876159668,1006.2155151367188,0.9904764890670776,172.45861371017256,False,NW,7.399410869670355
50,52.876285552978516,846.8455810546875,0.9999818801879883,112.21644592285156,892.3526611328125,0.9999496936798096,144.42413330078125,950.9904174804688,0.995733916759491,138.66201852492847,False,NW,14.160005767582229
55,58.749900817871094,874.08056640625,0.9998358488082886,117.12287902832031,899.3717041015625,0.9999890327453613,145.3004608154297,951.181396484375,0.999213457107544,115.91176572991586,False,NW,27.8611518674265
60,43.66146469116211,908.4371337890625,0.9998341798782349,115.3956298828125,905.77001953125,0.999916672706604,151.31320190429688,950.4968872070312,0.9855271577835083,115.57646552212158,False,W,37.52378748313545
65,55.34823226928711,937.51220703125,0.9999779462814331,117.49238586425781,912.5723876953125,0.9999805688858032,189.9775848388672,1006.1158447265625,0.3823739290237427,151.1010313609209,False,W,31.335928587863503
70,43.553524017333984,973.0885009765625,0.9992722868919373,112.1805419921875,923.394287109375,0.9997321963310242,188.50888061523438,1000.3491821289062,0.7571938633918762,147.4964411208427,False,SW,37.48049937810288
75,48.40026092529297,948.4254760742188,0.9999476671218872,112.8445816040039,923.553466796875,0.9999057054519653,180.32730102539062,1001.3690185546875,0.8818317651748657,142.15401014376616,False,W,25.134749968690752
80,64.9825210571289,888.96142578125,0.9999773502349854,125.14956665039062,920.9791259765625,0.9996664524078369,148.62786865234375,962.7542724609375,0.7609229683876038,111.54339243279352,False,NW,61.73284885961924
85,82.64540100097656,841.9102783203125,0.9999486207962036,108.6026611328125,897.4524536132812,0.9999696016311646,153.64491271972656,960.1233520507812,0.9957206845283508,137.89583556114434,False,NW,50.25721644999513
90,65.82546997070312,803.7514038085938,0.9999951124191284,96.2320556640625,867.6554565429688,0.9999961853027344,123.36309814453125,943.7896118164062,0.9999899864196777,151.39774885350528,False,NW,41.70143623263177
95,67.2873764038086,770.8596801757812,0.9999592304229736,87.99614715576172,850.2791748046875,0.9999641180038452,113.70948028564453,926.19775390625,0.9999929666519165,162.12627448722958,False,N,32.92419557037759
100,119.24607849121094,784.1365356445312,0.9992030262947083,87.5910873413086,842.3817749023438,0.9999197721481323,109.53828430175781,916.0302734375,0.9999983310699463,132.2505173412383,False,NE,53.62817928799658
105,83.9677734375,732.1275634765625,0.9992483258247375,78.22921752929688,799.9530029296875,0.9999251365661621,90.62906646728516,874.88916015625,0.9999697208404541,142.9169210113429,False,N,62.84498383666937
110,73.25853729248047,669.1459350585938,0.9989277720451355,86.31851959228516,734.23291015625,0.9999696016311646,86.46331024169922,817.341796875,0.999996542930603,148.7829946201776,False,N,63.8856263723608
115,76.01958465576172,599.8909301757812,0.9999710321426392,81.18492126464844,677.5805053710938,0.9999722242355347,80.5909423828125,754.8389892578125,0.9999940395355225,155.01547769418806,False,N,69.31002152546677
120,75.0767822265625,538.829833984375,0.998867392539978,81.38880920410156,614.9486083984375,0.9999603033065796,89.596923828125,692.3598022460938,0.9988693594932556,154.21506303397794,False,N,61.06837433988783
125,86.79776000976562,474.5352478027344,0.9999527931213379,85.18135833740234,553.246337890625,0.999940037727356,84.55340576171875,631.3465576171875,0.9999864101409912,156.82737009755385,False,N,65.354228114658
130,81.32418823242188,412.04205322265625,0.9999798536300659,85.95738220214844,499.1970520019531,0.9998575448989868,92.82911682128906,575.8907470703125,0.9999547004699707,164.25211675171167,False,N,62.73244261803648
135,75.84491729736328,349.0766296386719,0.9997934699058533,86.04529571533203,431.298095703125,0.9998886585235596,89.92251586914062,510.90325927734375,0.9999756813049316,162.43779376044228,False,N,63.203377893039494
140,80.36553192138672,286.70758056640625,0.9999258518218994,83.81825256347656,369.6598815917969,0.9999480247497559,92.67778015136719,449.470703125,0.9999973773956299,163.22813949040915,False,N,62.532665373847706
145,76.1199722290039,229.3571014404297,0.9999758005142212,86.58055114746094,304.8246154785156,0.9999188184738159,94.42227172851562,396.8655700683594,0.9999573230743408,168.50537448118362,False,N,57.50741024494721
